,model_type,clf_details,chosen_params,split_date,start_date_train,end_date_train,start_date_test,end_date_test,random_baseline,p_at_1pct,recall_at_1pct,f1_at_1pct,p_at_2pct,recall_at_2pct,f1_at_2pct,p_at_5pct,recall_at_5pct,f1_at_5pct,p_at_10pct,recall_at_10pct,f1_at_10pct,p_at_20pct,recall_at_20pct,f1_at_20pct,p_at_30pct,recall_at_30pct,f1_at_30pct,p_at_50pct,recall_at_50pct,f1_at_50pct,auc-roc
88,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.008695652173913044,0.0003485535029627048,0.0006702412868632708,0.004338394793926247,0.0003485535029627048,0.0006452653653815131,0.0017346053772766695,0.0003485535029627048,0.0005804672761573066,0.0008673026886383347,0.0003485535029627048,0.0004972650422675286,0.3074588031222897,0.2471244336005577,0.2740096618357488,0.33998265394622723,0.4098989194841408,0.3716814159292035,0.32529702540976496,0.6537120948065528,0.43442005906537723,0.6283412776371997
89,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.3,0.012025095852213315,0.02312332439678284,0.14967462039045554,0.012025095852213315,0.022261655105662206,0.08065915004336513,0.01620773788776577,0.026991728341314754,0.3521248915871639,0.14151272220285813,0.2018896071606166,0.36513443191673894,0.29348204949459744,0.3254106280193237,0.3337669846776525,0.4024050191704427,0.3648862199747155,0.33986644696904,0.68299058905542,0.45387688922346403,0.6340174840070274
90,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.05217391304347826,0.0020913210177762286,0.004021447721179625,0.3839479392624729,0.030846985012199374,0.05710598483626392,0.3521248915871639,0.07075636110142906,0.11783485705993324,0.35299219427580225,0.14186127570582086,0.20238687220288415,0.3547267996530789,0.2851167654234925,0.31613526570048306,0.30427869326394913,0.3668525618682468,0.3326485461441213,0.30925331714508714,0.6214708957825026,0.4129943829984365,0.6004932660770933
91,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.398959236773634,0.0801673056814221,0.13350747351618053,0.199479618386817,0.0801673056814221,0.11437095972153158,0.3148308759757155,0.25304984315092366,0.28057971014492755,0.3259612604799075,0.39299407459044966,0.3563527180783818,0.32026710606192005,0.6436040432206344,0.42770282008222826,0.6181711000358613
92,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.02608695652173913,0.0010456605088881143,0.0020107238605898124,0.013015184381778741,0.0010456605088881143,0.0019357960961445394,0.27146574154379877,0.0545486232136633,0.0908431287186185,0.3126626192541197,0.12565353781805508,0.17926404773744406,0.2829575021682567,0.22743116068316488,0.25217391304347825,0.31454177507950276,0.3792262112234228,0.34386852085967134,0.32373601595698553,0.6505751132798885,0.43233539869129656,0.6048076442360166
93,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.0,0.0,0.0,0.13882863340563992,0.011153712094806553,0.02064849169220842,0.3096270598438855,0.062216800278842806,0.10361340879407924,0.35516045099739807,0.1427326594632276,0.20363003480855296,0.17758022549869903,0.1427326594632276,0.15826086956521737,0.3133853714946516,0.37783199721157196,0.34260429835651074,0.32668458936779116,0.6565005228302544,0.4362730905090046,0.6289082077056981
94,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.06521739130434782,0.0026141512722202857,0.005026809651474531,0.03253796095444685,0.0026141512722202857,0.004839490240361349,0.32523850823937556,0.06535378180550715,0.108837614279495,0.23460537727666955,0.09428372255141164,0.13451019393336647,0.2940156114483955,0.23631927500871383,0.26202898550724635,0.30095403295750217,0.36284419658417566,0.32901390644753475,0.30899314890295726,0.6209480655280586,0.4126469396027564,0.5802591316742589
95,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.20869565217391303,0.008365284071104914,0.0160857908847185,0.2472885032537961,0.019867549668874173,0.03678012582674625,0.27059843885516044,0.05437434646218194,0.09055289508053983,0.36079791847354725,0.1449982572324852,0.2068622575832919,0.33217692974848223,0.26699198326943185,0.2960386473429952,0.33506793871061,0.40397350993377484,0.36630847029077124,0.3210476107883098,0.6451725339839666,0.4287451502692687,0.61563345449717
96,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.20434782608695654,0.008191007319623562,0.015750670241286863,0.2754880694143167,0.022133147438131752,0.04097435070172608,0.27146574154379877,0.0545486232136633,0.0908431287186185,0.3699045967042498,0.14865806901359357,0.21208354052710096,0.33196010407632265,0.2668177065179505,0.29584541062801933,0.3340560855738653,0.4027535726734054,0.36520227560050567,0.31870609660914057,0.64046706169397,0.4256181597081475,0.6145544223794486
97,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.32608695652173914,0.01307075636110143,0.025134048257372657,0.3210412147505423,0.025792959219240155,0.04774963703823198,0.2740676496097138,0.05507145346810736,0.09171382963285445,0.3725065047701648,0.1497037295224817,0.21357533565390352,0.3326105810928014,0.26734053677239455,0.29642512077294686,0.3375252963284186,0.4069362147089578,0.3689949431099873,0.3196600468302836,0.6423841059602649,0.4268921188256413,0.6166233464455841
98,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.29130434782608694,0.01167654234925061,0.022453083109919572,0.2950108459869848,0.023701638201463926,0.04387804484594289,0.2471812662619254,0.04966887417218543,0.08271658685241619,0.3226366001734605,0.12966190310212616,0.18498259572352063,0.35299219427580225,0.2837225514116417,0.3145893719806763,0.32220294882914136,0.3884628790519345,0.35224399494311,0.3196600468302836,0.6423841059602649,0.4268921188256413,0.6158035968910838
99,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.30869565217391304,0.01237364935517602,0.02379356568364611,0.27331887201735355,0.0219588706866504,0.04065171801903533,0.32784041630529054,0.0658766120599512,0.10970831519373095,0.3499566348655681,0.14064133844545137,0.2006464445549478,0.35299219427580225,0.2837225514116417,0.3145893719806763,0.32653946227233305,0.39369118159637506,0.3569848293299621,0.3141097909981788,0.6312303938654583,0.4194799930511321,0.6157598592105389
100,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.40869565217391307,0.016382014639247124,0.03150134048257373,0.40130151843817785,0.03224119902405019,0.05968704629778996,0.36947094535993064,0.07424189613105611,0.1236395298215063,0.36730268863833476,0.14761240850470547,0.21059174540029832,0.3417172593235039,0.2746601603346114,0.3045410628019323,0.33463428736629086,0.4034506796793308,0.36583438685208597,0.3141097909981788,0.6312303938654583,0.4194799930511321,0.6102478602687735
101,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.25217391304347825,0.010108051585918439,0.01943699731903485,0.24945770065075923,0.020041826420355523,0.037102758509437006,0.3269731136166522,0.06570233530846985,0.1094180815556523,0.2653946227233304,0.10665737190658767,0.15216310293386373,0.3271899392888118,0.26298361798536074,0.2915942028985507,0.3089043076033536,0.37242941791565004,0.3377054361567636,0.32252189749371263,0.6481352387591496,0.43071399617812267,0.6117225534234945
102,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.25217391304347825,0.010108051585918439,0.01943699731903485,0.3188720173535792,0.0256186824677588,0.047427004355541216,0.32870771899392887,0.06605088881143255,0.1099985488318096,0.33868169991326974,0.1361101429069362,0.19418199900546992,0.3490893321769297,0.28058556988497735,0.3111111111111111,0.3289968198901417,0.396653886371558,0.35967130214917825,0.30994709912410023,0.6228651097943534,0.4139208987202501,0.6082898446195761
103,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.33043478260869563,0.013245033112582781,0.02546916890080429,0.34273318872017355,0.02753572673405368,0.05097596386513954,0.32870771899392887,0.06605088881143255,0.1099985488318096,0.35429314830875974,0.1423841059602649,0.20313276976628544,0.3128794449262793,0.2514813523875915,0.2788405797101449,0.31858918762648164,0.3841059602649007,0.3482932996207333,0.3137629000086723,0.6305332868595329,0.4190167351902253,0.6047761235317876
104,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.13486556808326106,0.05420006971070059,0.07732471407260069,0.2818733738074588,0.2265597769257581,0.25120772946859904,0.2840416305290546,0.34245381666085745,0.31052465233881166,0.28739918480617466,0.5775531544092019,0.3838091377613064,0.5533566808854365
105,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.3044232437120555,0.12234227953990938,0.17454002983590255,0.2937987857762359,0.23614499825723248,0.2618357487922705,0.287510841283608,0.3466364586964099,0.31431731984829325,0.28705229381666814,0.5768560474032765,0.38334587990039953,0.5589352168299537
106,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': None, 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.2992194275802255,0.060125479261066574,0.10013060513713538,0.313529921942758,0.12600209132101778,0.17976131277971158,0.30529054640069386,0.24538166608574416,0.27207729468599035,0.29719572130673605,0.3583130010456605,0.3249051833122629,0.2930361633856561,0.5888811432554897,0.39133707800104234,0.5669617702695431
107,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.08109280138768431,0.0325897525270129,0.04649428145201393,0.2983521248915872,0.2398048100383409,0.2658937198067633,0.3025440878866725,0.36476124085047057,0.3307522123893805,0.28245598820570633,0.5676193795747647,0.37720771324338404,0.5486567160425648
108,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.28794449262792715,0.05785988149180899,0.0963575678421129,0.2996530789245447,0.1204252352736145,0.17180507210343116,0.3074588031222897,0.2471244336005577,0.2740096618357488,0.30514599595258746,0.3678982223771349,0.3335967130214918,0.29225565865926634,0.5873126524921576,0.39029474781400203,0.5661742053307058
109,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.21258134490238612,0.017079121645172533,0.03161800290369414,0.3139635732870772,0.06308818403624956,0.10506457698447251,0.308326105810928,0.12391077030324155,0.17677772252610643,0.3128794449262793,0.2514813523875915,0.2788405797101449,0.30023128071697025,0.3619728128267689,0.3282237673830594,0.2983262509756309,0.5995120250958522,0.39840176037987146,0.5797721425779983
110,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.28143972246313964,0.1131056117113977,0.16136250621581302,0.3020381613183001,0.24276751481352388,0.2691787439613526,0.30153223474992774,0.36354130359010106,0.32964601769911506,0.2883531350273177,0.5794701986754967,0.3850830968788002,0.5602828514191358
111,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.28274067649609713,0.056814220982920875,0.09461616601364096,0.27580225498699046,0.11084001394214012,0.1581302834410741,0.28382480485689504,0.22812826768909028,0.2529468599033816,0.292714657415438,0.3529104217497386,0.3200063211125158,0.29294944063827943,0.5887068665040084,0.39122126353581566,0.5695295181562174
112,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.19956616052060738,0.01603346113628442,0.029682206807549606,0.31743278404163056,0.06378529104217498,0.10622551153678712,0.28274067649609713,0.11362844196584175,0.1621084037792143,0.303122289679098,0.24363889857093063,0.27014492753623187,0.2969066204105233,0.3579644475426978,0.32458912768647286,0.2963316277859683,0.5955036598117811,0.39573802767965727,0.5673304423008152
113,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.0004336513443191674,0.0001742767514813524,0.0002486325211337643,0.3124457935819601,0.2511327988846288,0.27845410628019324,0.27421220005782015,0.33060299756012546,0.2997787610619469,0.352527968086029,0.7084349947716975,0.47078580114656327,0.5361418949742408
114,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.13399826539462273,0.053851516207737885,0.07682744903033317,0.2924978317432784,0.23509933774834438,0.26067632850241546,0.26380456779416017,0.3180550714534681,0.2884007585335019,0.27942069204752407,0.5615196932729174,0.3731542069604494,0.5474321666095803
115,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.060711188204683436,0.012199372603694667,0.020316354665505736,0.3061578490893322,0.12303938654583478,0.1755345599204376,0.3029054640069384,0.24346462181944928,0.26995169082125603,0.29054640069384213,0.3502962704775183,0.3176359039190898,0.2966785187754748,0.5962007668177065,0.396201285540564,0.5595675924710432
116,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.0004336513443191674,0.0001742767514813524,0.0002486325211337643,0.2972679965307892,0.2389334262809341,0.2649275362318841,0.26655102630818156,0.3213663297316138,0.2914032869785082,0.369959240308733,0.7434646218194493,0.4940645086571313,0.5395582625035397
117,DT,"DecisionTreeClassifier(ccp_alpha=0.0, class_weight=None, criterion='entropy',
                       max_depth=100, max_features='log2', max_leaf_nodes=None,
                       min_impurity_decrease=0.0, min_impurity_split=None,
                       min_samples_leaf=1, min_samples_split=10,
                       min_weight_fraction_leaf=0.0, presort='deprecated',
                       random_state=None, splitter='best')","{'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5}",2012-07-01,2012-01-01,2012-05-02,2012-07-02,2012-10-31,0.24879677405367906,0.004347826086956522,0.0001742767514813524,0.0003351206434316354,0.0021691973969631237,0.0001742767514813524,0.00032263268269075657,0.0008673026886383347,0.0001742767514813524,0.0002902336380786533,0.29705117085862964,0.11937957476472638,0.17031327697662854,0.3061578490893322,0.24607877309166956,0.2728502415458937,0.26351546689794736,0.3177065179505054,0.28808470290771176,0.30803919868181423,0.6190310212617637,0.4113729804852626,0.5515380916670565
